REF_DATE,GEO,DGUID,Inequality measures (5),Coordinate,Year (2):2020[1],Symbol,Year (2):2015[2],Symbol
2021,Riding Mountain West,2021A00054616020,Gini index on adjusted household after-tax income,3030.4,0.281,,0.296,
2021,Riding Mountain West,2021A00054616020,P90/P10 ratio on adjusted household after-tax income,3030.5,4.0,,4.1,
2021,Gambler 63 (Part),2021A00054616025,Total - Population in private households,3031.1,,x,,x
2021,Gambler 63 (Part),2021A00054616025,Gini index on adjusted household market income,3031.2,,x,,x
2021,Gambler 63 (Part),2021A00054616025,Gini index on adjusted household total income,3031.3,,x,,x
2021,Gambler 63 (Part),2021A00054616025,Gini index on adjusted household after-tax income,3031.4,,x,,x
2021,Gambler 63 (Part),2021A00054616025,P90/P10 ratio on adjusted household after-tax income,3031.5,,x,,x
2021,Russell-Binscarth,2021A00054616030,Total - Population in private households,3032.1,2550,,2395,
2021,Russell-Binscarth,2021A00054616030,Gini index on adjusted household market income,3032.2,0.424,,0.454,
2021,Russell-Binscarth,2021A00054616030,Gini index on adjusted household total income,3032.3,0.316,,0.372,
2021,Russell-Binscarth,2021A00054616030,Gini index on adjusted household after-tax income,3032.4,0.278,,0.327,
2021,Russell-Binscarth,2021A00054616030,P90/P10 ratio on adjusted household after-tax income,3032.5,3.7,,4.1,
2021,Valley River 63A,2021A00054616046,Total - Population in private households,3033.1,360,,350,
2021,Valley River 63A,2021A00054616046,Gini index on adjusted household market income,3033.2,0.564,,0.600,
2021,Valley River 63A,2021A00054616046,Gini index on adjusted household total income,3033.3,0.309,,0.378,
2021,Valley River 63A,2021A00054616046,Gini index on adjusted household after-tax income,3033.4,0.303,,0.366,
2021,Valley River 63A,2021A00054616046,P90/P10 ratio on adjusted household after-tax income,3033.5,4.9,,6.4,
2021,Hillsburg-Roblin-Shell River,2021A00054616048,Total - Population in private households,3034.1,3020,,3140,
2021,Hillsburg-Roblin-Shell River,2021A00054616048,Gini index on adjusted household market income,3034.2,0.486,,0.470,
2021,Hillsburg-Roblin-Shell River,2021A00054616048,Gini index on adjusted household total income,3034.3,0.328,,0.351,
2021,Hillsburg-Roblin-Shell River,2021A00054616048,Gini index on adjusted household after-tax income,3034.4,0.286,,0.305,
2021,Hillsburg-Roblin-Shell River,2021A00054616048,P90/P10 ratio on adjusted household after-tax income,3034.5,3.6,,3.9,
2021,Division No. 17,2021A00034617,Total - Population in private households,3035.1,21535,,21240,
2021,Division No. 17,2021A00034617,Gini index on adjusted household market income,3035.2,0.507,,0.485,
2021,Division No. 17,2021A00034617,Gini index on adjusted household total income,3035.3,0.334,,0.364,
2021,Division No. 17,2021A00034617,Gini index on adjusted household after-tax income,3035.4,0.290,,0.322,
2021,Division No. 17,2021A00034617,P90/P10 ratio on adjusted household after-tax income,3035.5,3.6,,4.6,
2021,Alonsa,2021A00054617026,Total - Population in private households,3036.1,1195,,1230,
2021,Alonsa,2021A00054617026,Gini index on adjusted household market income,3036.2,0.585,,0.544,
2021,Alonsa,2021A00054617026,Gini index on adjusted household total income,3036.3,0.362,,0.368,
2021,Alonsa,2021A00054617026,Gini index on adjusted household after-tax income,3036.4,0.324,,0.334,
2021,Alonsa,2021A00054617026,P90/P10 ratio on adjusted household after-tax income,3036.5,3.9,,5.0,
2021,Ebb and Flow 52,2021A00054617029,Total - Population in private households,3037.1,1605,,1340,
2021,Ebb and Flow 52,2021A00054617029,Gini index on adjusted household market income,3037.2,0.666,,0.650,
2021,Ebb and Flow 52,2021A00054617029,Gini index on adjusted household total income,3037.3,0.306,,0.387,
2021,Ebb and Flow 52,2021A00054617029,Gini index on adjusted household after-tax income,3037.4,0.301,,0.385,
2021,Ebb and Flow 52,2021A00054617029,P90/P10 ratio on adjusted household after-tax income,3037.5,4.1,,7.3,
2021,McCreary,2021A00054617035,Total - Population in private households,3038.1,725,,865,
2021,McCreary,2021A00054617035,Gini index on adjusted household market income,3038.2,0.487,,0.484,
2021,McCreary,2021A00054617035,Gini index on adjusted household total income,3038.3,0.296,,0.342,
2021,McCreary,2021A00054617035,Gini index on adjusted household after-tax income,3038.4,0.257,,0.299,
2021,McCreary,2021A00054617035,P90/P10 ratio on adjusted household after-tax income,3038.5,3.0,,3.6,
2021,Ste. Rose,2021A00054617041,Total - Population in private households,3039.1,1515,,1590,
2021,Ste. Rose,2021A00054617041,Gini index on adjusted household market income,3039.2,0.471,,0.460,
2021,Ste. Rose,2021A00054617041,Gini index on adjusted household total income,3039.3,0.302,,0.339,
2021,Ste. Rose,2021A00054617041,Gini index on adjusted household after-tax income,3039.4,0.263,,0.300,
2021,Ste. Rose,2021A00054617041,P90/P10 ratio on adjusted household after-tax income,3039.5,3.4,,4.1,
2021,Dauphin,2021A00054617048,Total - Population in private households,3040.1,2125,,2295,
2021,Dauphin,2021A00054617048,Gini index on adjusted household market income,3040.2,0.414,,0.418,
2021,Dauphin,2021A00054617048,Gini index on adjusted household total income,3040.3,0.316,,0.345,
2021,Dauphin,2021A00054617048,Gini index on adjusted household after-tax income,3040.4,0.277,,0.303,
2021,Dauphin,2021A00054617048,P90/P10 ratio on adjusted household after-tax income,3040.5,3.6,,4.0,
2021,Dauphin,2021A00054617050,Total - Population in private households,3041.1,8135,,7885,
2021,Dauphin,2021A00054617050,Gini index on adjusted household market income,3041.2,0.488,,0.458,
2021,Dauphin,2021A00054617050,Gini index on adjusted household total income,3041.3,0.324,,0.341,
2021,Dauphin,2021A00054617050,Gini index on adjusted household after-tax income,3041.4,0.279,,0.300,
2021,Dauphin,2021A00054617050,P90/P10 ratio on adjusted household after-tax income,3041.5,3.5,,4.0,
2021,Gilbert Plains,2021A00054617054,Total - Population in private households,3042.1,1390,,1440,
2021,Gilbert Plains,2021A00054617054,Gini index on adjusted household market income,3042.2,0.478,,0.444,
2021,Gilbert Plains,2021A00054617054,Gini index on adjusted household total income,3042.3,0.339,,0.340,
2021,Gilbert Plains,2021A00054617054,Gini index on adjusted household after-tax income,3042.4,0.303,,0.304,
2021,Gilbert Plains,2021A00054617054,P90/P10 ratio on adjusted household after-tax income,3042.5,3.8,,4.2,
2021,Grandview,2021A00054617058,Total - Population in private households,3043.1,1385,,1420,
2021,Grandview,2021A00054617058,Gini index on adjusted household market income,3043.2,0.451,,0.460,
2021,Grandview,2021A00054617058,Gini index on adjusted household total income,3043.3,0.302,,0.335,
2021,Grandview,2021A00054617058,Gini index on adjusted household after-tax income,3043.4,0.259,,0.291,
2021,Grandview,2021A00054617058,P90/P10 ratio on adjusted household after-tax income,3043.5,3.2,,3.7,
2021,Ethelbert,2021A00054617064,Total - Population in private households,3044.1,650,,605,
2021,Ethelbert,2021A00054617064,Gini index on adjusted household market income,3044.2,0.490,,0.478,
2021,Ethelbert,2021A00054617064,Gini index on adjusted household total income,3044.3,0.304,,0.320,
2021,Ethelbert,2021A00054617064,Gini index on adjusted household after-tax income,3044.4,0.268,,0.282,
2021,Ethelbert,2021A00054617064,P90/P10 ratio on adjusted household after-tax income,3044.5,3.4,,3.7,
2021,Mossey River,2021A00054617072,Total - Population in private households,3045.1,1410,,1100,
2021,Mossey River,2021A00054617072,Gini index on adjusted household market income,3045.2,0.574,,0.455,
2021,Mossey River,2021A00054617072,Gini index on adjusted household total income,3045.3,0.341,,0.330,
2021,Mossey River,2021A00054617072,Gini index on adjusted household after-tax income,3045.4,0.304,,0.296,
2021,Mossey River,2021A00054617072,P90/P10 ratio on adjusted household after-tax income,3045.5,4.0,,4.0,
2021,Lakeshore,2021A00054617075,Total - Population in private households,3046.1,1185,,1365,
2021,Lakeshore,2021A00054617075,Gini index on adjusted household market income,3046.2,0.474,,0.518,
2021,Lakeshore,2021A00054617075,Gini index on adjusted household total income,3046.3,0.340,,0.405,
2021,Lakeshore,2021A00054617075,Gini index on adjusted household after-tax income,3046.4,0.298,,0.350,
2021,Lakeshore,2021A00054617075,P90/P10 ratio on adjusted household after-tax income,3046.5,3.6,,4.1,
2021,"Division No. 17, Unorganized",2021A00054617092,Total - Population in private households,3047.1,,x,,x
2021,"Division No. 17, Unorganized",2021A00054617092,Gini index on adjusted household market income,3047.2,,x,,x
2021,"Division No. 17, Unorganized",2021A00054617092,Gini index on adjusted household total income,3047.3,,x,,x
2021,"Division No. 17, Unorganized",2021A00054617092,Gini index on adjusted household after-tax income,3047.4,,x,,x
2021,"Division No. 17, Unorganized",2021A00054617092,P90/P10 ratio on adjusted household after-tax income,3047.5,,x,,x
2021,Division No. 18,2021A00034618,Total - Population in private households,3048.1,26035,,23505,
2021,Division No. 18,2021A00034618,Gini index on adjusted household market income,3048.2,0.492,,0.487,
2021,Division No. 18,2021A00034618,Gini index on adjusted household total income,3048.3,0.326,,0.371,
2021,Division No. 18,2021A00034618,Gini index on adjusted household after-tax income,3048.4,0.287,,0.330,
2021,Division No. 18,2021A00034618,P90/P10 ratio on adjusted household after-tax income,3048.5,3.8,,5.0,
2021,Gimli,2021A00054618031,Total - Population in private households,3049.1,6470,,6035,
2021,Gimli,2021A00054618031,Gini index on adjusted household market income,3049.2,0.439,,0.433,
2021,Gimli,2021A00054618031,Gini index on adjusted household total income,3049.3,0.300,,0.330,
2021,Gimli,2021A00054618031,Gini index on adjusted household after-tax income,3049.4,0.260,,0.288,
2021,Gimli,2021A00054618031,P90/P10 ratio on adjusted household after-tax income,3049.5,3.2,,3.7,
2021,Winnipeg Beach,2021A00054618034,Total - Population in private households,3050.1,1435,,1145,
2021,Winnipeg Beach,2021A00054618034,Gini index on adjusted household market income,3050.2,0.476,,0.460,
2021,Winnipeg Beach,2021A00054618034,Gini index on adjusted household total income,3050.3,0.310,,0.325,
2021,Winnipeg Beach,2021A00054618034,Gini index on adjusted household after-tax income,3050.4,0.272,,0.290,
2021,Winnipeg Beach,2021A00054618034,P90/P10 ratio on adjusted household after-tax income,3050.5,3.1,,3.6,
2021,Armstrong,2021A00054618037,Total - Population in private households,3051.1,1960,,1790,
2021,Armstrong,2021A00054618037,Gini index on adjusted household market income,3051.2,0.449,,0.439,
2021,Armstrong,2021A00054618037,Gini index on adjusted household total income,3051.3,0.298,,0.329,
2021,Armstrong,2021A00054618037,Gini index on adjusted household after-tax income,3051.4,0.263,,0.292,
2021,Armstrong,2021A00054618037,P90/P10 ratio on adjusted household after-tax income,3051.5,3.3,,3.7,
2021,St. Laurent,2021A00054618040,Total - Population in private households,3052.1,1535,,1335,
2021,St. Laurent,2021A00054618040,Gini index on adjusted household market income,3052.2,0.482,,0.493,
2021,St. Laurent,2021A00054618040,Gini index on adjusted household total income,3052.3,0.309,,0.376,
2021,St. Laurent,2021A00054618040,Gini index on adjusted household after-tax income,3052.4,0.270,,0.336,
2021,St. Laurent,2021A00054618040,P90/P10 ratio on adjusted household after-tax income,3052.5,3.4,,5.2,
2021,Coldwell,2021A00054618044,Total - Population in private households,3053.1,1270,,1225,
2021,Coldwell,2021A00054618044,Gini index on adjusted household market income,3053.2,0.456,,0.480,
2021,Coldwell,2021A00054618044,Gini index on adjusted household total income,3053.3,0.337,,0.385,
2021,Coldwell,2021A00054618044,Gini index on adjusted household after-tax income,3053.4,0.293,,0.337,
2021,Coldwell,2021A00054618044,P90/P10 ratio on adjusted household after-tax income,3053.5,3.8,,4.8,
2021,Dog Creek 46,2021A00054618055,Total - Population in private households,3054.1,895,,875,
2021,Dog Creek 46,2021A00054618055,Gini index on adjusted household market income,3054.2,0.612,,0.640,
2021,Dog Creek 46,2021A00054618055,Gini index on adjusted household total income,3054.3,0.304,,0.364,
2021,Dog Creek 46,2021A00054618055,Gini index on adjusted household after-tax income,3054.4,0.301,,0.359,
2021,Dog Creek 46,2021A00054618055,P90/P10 ratio on adjusted household after-tax income,3054.5,4.8,,7.7,
2021,West Interlake,2021A00054618056,Total - Population in private households,3055.1,2160,,2140,
2021,West Interlake,2021A00054618056,Gini index on adjusted household market income,3055.2,0.506,,0.499,
2021,West Interlake,2021A00054618056,Gini index on adjusted household total income,3055.3,0.350,,0.370,
2021,West Interlake,2021A00054618056,Gini index on adjusted household after-tax income,3055.4,0.305,,0.326,
2021,West Interlake,2021A00054618056,P90/P10 ratio on adjusted household after-tax income,3055.5,3.9,,4.7,
2021,Grahamdale,2021A00054618060,Total - Population in private households,3056.1,1270,,1280,
2021,Grahamdale,2021A00054618060,Gini index on adjusted household market income,3056.2,0.482,,0.451,
2021,Grahamdale,2021A00054618060,Gini index on adjusted household total income,3056.3,0.323,,0.350,
2021,Grahamdale,2021A00054618060,Gini index on adjusted household after-tax income,3056.4,0.286,,0.316,
2021,Grahamdale,2021A00054618060,P90/P10 ratio on adjusted household after-tax income,3056.5,3.7,,5.0,
2021,Obushkudayang,2021A00054618061,Total - Population in private households,3057.1,960,,0,...
2021,Obushkudayang,2021A00054618061,Gini index on adjusted household market income,3057.2,0.740,,0,...
2021,Obushkudayang,2021A00054618061,Gini index on adjusted household total income,3057.3,0.360,,0,...
2021,Obushkudayang,2021A00054618061,Gini index on adjusted household after-tax income,3057.4,0.344,,0,...
2021,Obushkudayang,2021A00054618061,P90/P10 ratio on adjusted household after-tax income,3057.5,6.1,,0,...
2021,Little Saskatchewan 48,2021A00054618063,Total - Population in private households,3058.1,625,,310,
2021,Little Saskatchewan 48,2021A00054618063,Gini index on adjusted household market income,3058.2,0.696,,0.568,
2021,Little Saskatchewan 48,2021A00054618063,Gini index on adjusted household total income,3058.3,0.326,,0.388,
2021,Little Saskatchewan 48,2021A00054618063,Gini index on adjusted household after-tax income,3058.4,0.318,,0.384,
2021,Little Saskatchewan 48,2021A00054618063,P90/P10 ratio on adjusted household after-tax income,3058.5,4.7,,7.8,
2021,Fairford 50,2021A00054618067,Total - Population in private households,3059.1,1140,,1170,
2021,Fairford 50,2021A00054618067,Gini index on adjusted household market income,3059.2,0.642,,0.680,
2021,Fairford 50,2021A00054618067,Gini index on adjusted household total income,3059.3,0.322,,0.441,
2021,Fairford 50,2021A00054618067,Gini index on adjusted household after-tax income,3059.4,0.316,,0.429,
